Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
13,"Novy, Thomas",SO-2,Suffolk,31:13.61,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
14,"Cahill, George",FR-1,Amherst,31:31.91,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
15,"Angevine, Sam",JR-3,Bowdoin,31:33.18,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
16,"Munch, Luke",SO-2,Amherst,31:40.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
17,"Aouchiche, Amokrane",FR-1,Tufts,31:47.16,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
18,"Bush, Ethan",JR-3,Connecticut College,31:48.42,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
19,"Kartsonis, Sam",JR-3,Bates,31:59.90,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
20,"Manyok, Taban",JR-3,Fitchburg St.,32:02.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
21,"Rogers, Owen",JR-3,Wesleyan,32:08.79,Tufts Snowflake Classic,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
22,"Kering, Victor",JR-3,Bates,32:10.62,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
23,"Lehmann Duke, Jacob",JR-3,Williams,32:11.67,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
24,"Ivarra, Julian",SO-2,Babson,32:12.93,Tufts Snowflake Classic,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
25,"Cannon, James",SR-4,UMass Boston,32:21.18,Tufts Snowflake Classic,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
26,"Rosin, Douglas",SR-4,Middlebury,32:23.67,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
27,"Davis, Christopher",JR-3,Connecticut College,32:26.93,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
28,"Griff, Harry",FR-1,Middlebury,32:31.93,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
29,"DeRosa, John",SR-4,Springfield,32:33.61,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
30,"White, Noah",SO-2,Wheaton (Mass.),32:42.13,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
31,"Martin, Daniel",SO-2,Amherst,32:42.20,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
32,"Gallaher, Jacob",SO-2,Plymouth State,32:54.02,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
33,"Giersch, Connor",SR-4,Tufts,32:58.38,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
34,"McGinn, Colin",JR-3,Gordon,33:16.25,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
35,"Solomon-Messier, Andre",SR-4,RIC,33:40.47,Black & Gold Invitational,"Mar 31, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
36,"Wright, Tyler",SR-4,Eastern Conn. St.,33:41.70,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
37,"Hartigan, Jackson",SR-4,Williams,33:43.16,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
1,"Anderson, Claire",SR-4,Wellesley,36:28.96,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
2,"Picone, Fiona",FR-1,Williams,36:45.76,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
3,"Brennan, Rachel",JR-3,Gordon,36:53.40,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
4,"Parziale, Nina",SO-2,U. of New England,37:05.20,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
5,"Graves, Miranda",SR-4,Wesleyan,37:09.89,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
6,"Sanderson, Kate",FR-1,MIT,37:13.31,Raleigh Relays,"Mar 23, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
7,"Lounsbury, Allison",FR-1,Amherst,37:32.54,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
8,"Krasnow, Ruby",SO-2,Clark (Mass.),37:33.62,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
9,"Gavish, Einat",SR-4,MIT,37:48.44,Raleigh Relays,"Mar 23, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
10,"Oliver, Haley",FR-1,RIC,38:22.39,Black & Gold Invitational,"Mar 31, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
11,"Timmerman, Alsacia",FR-1,Connecticut College,38:25.74,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
12,"Callon, Claire",SO-2,Amherst,38:49.56,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
13,"May, Isabel",JR-3,Bates,39:01.13,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
14,"Gladu, Kaylee",SR-4,WPI,39:02.61,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
15,"Gladu, Kelsee",JR-3,U. of New England,39:10.43,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
16,"Goulden, Megan",SR-4,Coast Guard,39:15.63,Black & Gold Invitational,"Mar 31, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
17,"Foht, Maddy",JR-3,Coast Guard,39:18.07,Black & Gold Invitational,"Mar 31, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
18,"Van Voorhis, Alexa",JR-3,UMass Dartmouth,39:24.03,Corsair Classic Track & Field Invitational,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
19,"Churm, Megan",JR-3,Coast Guard,39:25.14,Black & Gold Invitational,"Mar 31, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
20,"Brydges, Emily",FR-1,Wellesley,39:29.14,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
21,"Mellon, Lauren",FR-1,Coast Guard,39:32.43,Black & Gold Invitational,"Mar 31, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
22,"Furlong, Grace",SR-4,Keene State,39:51.70,Corsair Classic Track & Field Invitational,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
23,"Gunther, Ana",SR-4,Bowdoin,39:52.58,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
24,"Montgomery, Eliana",FR-1,Tufts,39:53.89,Tufts Snowflake Classic,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
25,"Day, Carolyn",SO-2,Gordon,40:07.58,Tufts Snowflake Classic,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
26,"O'Connell, Shannon",SR-4,Colby-Sawyer,40:10.37,BSU Invite,"Mar 25, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
27,"McDonald, Mia",SR-4,Westfield State,40:32.27,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
28,"Kelley, Erin",SR-4,Regis (Mass.),40:33.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
29,"McAulife, Keegan",FR-1,Middlebury,40:44.30,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
30,"Philbrook, Emily",JR-3,Plymouth State,40:53.69,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
31,"Bruns, Maura",SR-4,Bridgewater St.,40:55.33,Springfield College Classic,"Apr 8, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
32,"Stach, Gwenyth",FR-1,Tufts,40:55.72,Tufts Snowflake Classic,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Women
1,"Kwafo, Michelle",SR-4,Coast Guard,14.19,CGA Spring Invite,"Apr 8, 2023",1.3,100 Hurdles,DIII New England Outdoor Performance List,Women
2,"McDonough, Alison",SR-4,Bridgewater St.,14.46,Springfield College Classic,"Apr 8, 2023",0.3,100 Hurdles,DIII New England Outdoor Performance List,Women
3,"Cardwell, Eliza",SO-2,Amherst,14.51,Amherst College Spring Fling,"Apr 8, 2023",1.6,100 Hurdles,DIII New England Outdoor Performance List,Women
4,"McGowan, Arissa Grace",FR-1,Amherst,14.76,Amherst College Spring Fling,"Apr 8, 2023",1.6,100 Hurdles,DIII New England Outdoor Performance List,Women
5,"Pillone, Sarah",JR-3,Tufts,14.77,PLNU Invitational,"Mar 25, 2023",1.5,100 Hurdles,DIII New England Outdoor Performance List,Women
6,"Castaldi, Amanda",FR-1,Wheaton (Mass.),14.86,Amherst College Spring Fling,"Apr 8, 2023",1.6,100 Hurdles,DIII New England Outdoor Performance List,Women
7,"Rubio, Emily",FR-1,Middlebury,14.93,2023 Carla Coffey Invitational,"Apr 14, 2023",1.5,100 Hurdles,DIII New England Outdoor Performance List,Women
8,"DelMaestro, Bianca",SR-4,Endicott,14.96,Monks Track & Field,"Apr 14, 2023",-1.0,100 Hurdles,DIII New England Outdoor Performance List,Women
9,"Daugherty, Erin",SO-2,Colby,14.99,UCONN Northeast Challenge,"Apr 14, 2023",0.7,100 Hurdles,DIII New England Outdoor Performance List,Women
10,"Scharn, Moriah",FR-1,Bates,15.16,UMASS Commonwealth Invitational,"Apr 15, 2023",-1.2,100 Hurdles,DIII New England Outdoor Performance List,Women
11,"Ioppolo, Anastasia",FR-1,Amherst,15.25,Amherst College Spring Fling,"Apr 8, 2023",1.4,100 Hurdles,DIII New England Outdoor Performance List,Women
11,"Campbell, Alya",JR-3,Brandeis,15.25,Amherst College Spring Fling,"Apr 8, 2023",1.6,100 Hurdles,DIII New England Outdoor Performance List,Women
13,"Andrews, Jaiden",SO-2,UMass Dartmouth,15.32,Jerry Gravel Classic,"Apr 15, 2023",0.4,100 Hurdles,DIII New England Outdoor Performance List,Women
14,"Brink, Kassie",SR-4,Colby,15.37,Emory Thrills in the Hills 2023,"Mar 24, 2023",-0.1,100 Hurdles,DIII New England Outdoor Performance List,Women
15,"Sands, Serenity",JR-3,Bridgewater St.,15.39,Springfield College Classic,"Apr 8, 2023",1.5,100 Hurdles,DIII New England Outdoor Performance List,Women
16,"Sirianni, Alyssa",JR-3,Eastern Conn. St.,15.56,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Hurdles,DIII New England Outdoor Performance List,Women
17,"Wheeler, Emma",JR-3,Connecticut College,15.60,Wesleyan Swanson Invite,"Mar 26, 2023",2.2,100 Hurdles,DIII New England Outdoor Performance List,Women
18,"Garceau, Aryianna",FR-1,UMass Boston,15.65,Penmen Relays,"Apr 15, 2023",-1.2,100 Hurdles,DIII New England Outdoor Performance List,Women
18,"Jankowski, Brooke",FR-1,Babson,15.65,CGA Spring Invite,"Apr 8, 2023",1.3,100 Hurdles,DIII New England Outdoor Performance List,Women
20,"Mazerolle, Livi",FR-1,Williams,15.76,2023 Carla Coffey Invitational,"Apr 14, 2023",1.5,100 Hurdles,DIII New England Outdoor Performance List,Women
21,"Silveira, Madelyn",JR-3,Tufts,15.78,2023 Carla Coffey Invitational,"Apr 14, 2023",1.5,100 Hurdles,DIII New England Outdoor Performance List,Women
22,"Camara, Makany",JR-3,Fitchburg St.,15.79,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.0,100 Hurdles,DIII New England Outdoor Performance List,Women
23,"Santos, Laci",FR-1,Wentworth,15.82,SILFEN INVITATIONAL 2023,"Apr 14, 2023",1.8,100 Hurdles,DIII New England Outdoor Performance List,Women
24,"Stallard, Samantha",JR-3,Springfield,15.92,Springfield College Classic,"Apr 8, 2023",0.3,100 Hurdles,DIII New England Outdoor Performance List,Women
24,"Marin, Vicky",SO-2,Westfield State,15.92,Jerry Gravel Classic,"Apr 15, 2023",0.4,100 Hurdles,DIII New England Outdoor Performance List,Women
26,"Beers, Lydia",FR-1,WPI,15.99,UMASS Multi Meet,"Apr 12, 2023",2.0,100 Hurdles,DIII New England Outdoor Performance List,Women
27,"MacSweeney, Erica",SR-4,Connecticut College,16.19,Wesleyan Swanson Invite,"Mar 26, 2023",2.2,100 Hurdles,DIII New England Outdoor Performance List,Women
28,"Nydam, Trintje",JR-3,Amherst,16.20,2023 Carla Coffey Invitational,"Apr 14, 2023",-1.6,100 Hurdles,DIII New England Outdoor Performance List,Women
1,"Truitt, Walter",SO-2,MIT,14.26,UCONN Northeast Challenge,"Apr 14, 2023",1.0,110 Hurdles,DIII New England Outdoor Performance List,Men
1,"Anderson, Jackson",JR-3,Williams,14.26,PLNU Invitational,"Mar 25, 2023",1.2,110 Hurdles,DIII New England Outdoor Performance List,Men
3,"Ellis, Enoch",FR-1,MIT,14.35,UCONN Northeast Challenge,"Apr 14, 2023",2.4,110 Hurdles,DIII New England Outdoor Performance List,Men
4,"Wei, Kenneth",JR-3,MIT,14.53,2023 Bryan Clay Invitational,"Apr 13, 2023",1.3,110 Hurdles,DIII New England Outdoor Performance List,Men
5,"Fiorenza, Nicholas",SR-4,WPI,14.61,UMASS Commonwealth Invitational,"Apr 15, 2023",-2.3,110 Hurdles,DIII New England Outdoor Performance List,Men
6,"Rodgers, Cameron",SO-2,UMass Dartmouth,14.98,Corsair Classic Track & Field Invitational,"Apr 1, 2023",3.6,110 Hurdles,DIII New England Outdoor Performance List,Men
7,"Schimmelpfennig, Adam",SO-2,Eastern Conn. St.,15.05,Wesleyan Swanson Invite,"Mar 26, 2023",1.4,110 Hurdles,DIII New England Outdoor Performance List,Men
8,"Algieri, Anthony",SR-4,WPI,15.11,UMASS Commonwealth Invitational,"Apr 15, 2023",-2.3,110 Hurdles,DIII New England Outdoor Performance List,Men
9,"Morris-Evans, Dionysus",SR-4,Brandeis,15.24,2023 UMass-Lowell Invitational,"Mar 24, 2023",0.7,110 Hurdles,DIII New England Outdoor Performance List,Men
9,"Cataloni, David",SR-4,Springfield,15.24,Springfield College Classic,"Apr 8, 2023",0.2,110 Hurdles,DIII New England Outdoor Performance List,Men
11,"Hill, Jefferson",SO-2,Middlebury,15.27,PLNU Invitational,"Mar 25, 2023",1.2,110 Hurdles,DIII New England Outdoor Performance List,Men
11,"Wilkie, Josh",FR-1,Tufts,15.27,Ross and Sharon Irwin meet,"Mar 18, 2023",1.1,110 Hurdles,DIII New England Outdoor Performance List,Men
13,"Warlick, William",JR-3,Bowdoin,15.28,Jonathan Tymann Invitational,"Apr 8, 2023",-1.1,110 Hurdles,DIII New England Outdoor Performance List,Men
14,"Pinnix, Jordan",SO-2,Wheaton (Mass.),15.31,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.3,110 Hurdles,DIII New England Outdoor Performance List,Men
15,"Kaufman, Jedidiah",SR-4,Babson,15.33,Ross and Sharon Irwin meet,"Mar 18, 2023",1.1,110 Hurdles,DIII New England Outdoor Performance List,Men
16,"Harris, Noah",FR-1,Amherst,15.42,Amherst College Spring Fling,"Apr 8, 2023",1.0,110 Hurdles,DIII New England Outdoor Performance List,Men
16,"Carulli, Nick",SR-4,Wesleyan,15.42,Wesleyan Swanson Invite,"Mar 26, 2023",1.4,110 Hurdles,DIII New England Outdoor Performance List,Men
18,"Adigwe, Chigozie",SO-2,Bridgewater St.,15.44,BSU Invite,"Mar 25, 2023",0.9,110 Hurdles,DIII New England Outdoor Performance List,Men
19,"Kennedy, Quinn",FR-1,Middlebury,15.46,PLNU Invitational,"Mar 25, 2023",2.8,110 Hurdles,DIII New England Outdoor Performance List,Men
20,"McLeod, Cameron",FR-1,Tufts,15.49,PLNU Invitational,"Mar 25, 2023",2.8,110 Hurdles,DIII New England Outdoor Performance List,Men
21,"Cahill, Matthew",SR-4,Wheaton (Mass.),15.53,Amherst College Spring Fling,"Apr 8, 2023",1.0,110 Hurdles,DIII New England Outdoor Performance List,Men
22,"Trent, Jack",SR-4,Amherst,15.60,Amherst College Spring Fling,"Apr 8, 2023",1.1,110 Hurdles,DIII New England Outdoor Performance List,Men
23,"Barinelli, Thomas",SO-2,Bridgewater St.,15.63,SILFEN INVITATIONAL 2023,"Apr 14, 2023",+0.0,110 Hurdles,DIII New England Outdoor Performance List,Men
24,"Harvey, David",SR-4,Castleton,15.66,RPI Under the Lights Invite 2023,"Apr 14, 2023",-0.2,110 Hurdles,DIII New England Outdoor Performance List,Men
25,"Machen, Alton",JR-3,Amherst,15.70,2023 Carla Coffey Invitational,"Apr 14, 2023",-1.6,110 Hurdles,DIII New England Outdoor Performance List,Men
26,"Nissen, Sam",FR-1,Tufts,15.75,PLNU Invitational,"Mar 25, 2023",2.8,110 Hurdles,DIII New England Outdoor Performance List,Men
27,"Biery, Levi",FR-1,Colby,15.76,Emory Spring Break Classic 2023,"Mar 17, 2023",0.6,110 Hurdles,DIII New England Outdoor Performance List,Men
28,"Song, Maalik",SO-2,Coast Guard,15.78,CGA Spring Invite,"Apr 8, 2023",1.5,110 Hurdles,DIII New England Outdoor Performance List,Men
29,"Bailin, Kai",JR-3,Trinity (Conn.),15.80,SILFEN INVITATIONAL 2023,"Apr 14, 2023",-0.6,110 Hurdles,DIII New England Outdoor Performance List,Men
30,"Arogundade, Adepoju",SO-2,Bowdoin,15.84,Bates College Quad Meet,"Apr 1, 2023",-0.3,110 Hurdles,DIII New England Outdoor Performance List,Men
31,"Sharma, Jay",SO-2,Tufts,15.87,PLNU Invitational,"Mar 25, 2023",1.2,110 Hurdles,DIII New England Outdoor Performance List,Men
32,"Perry, Macalyster",FR-1,Castleton,15.92,RPI Under the Lights Invite 2023,"Apr 14, 2023",-0.2,110 Hurdles,DIII New England Outdoor Performance List,Men
32,"King, Ryker",FR-1,Bridgewater St.,15.92,Springfield College Classic,"Apr 8, 2023",0.2,110 Hurdles,DIII New England Outdoor Performance List,Men
34,"Adams , Chase",JR-3,Colby-Sawyer,15.94,Tufts Snowflake Classic,"Apr 1, 2023",-0.6,110 Hurdles,DIII New England Outdoor Performance List,Men
35,"White, Willy",SR-4,Tufts,16.04,Tufts Snowflake Classic,"Apr 1, 2023",-0.6,110 Hurdles,DIII New England Outdoor Performance List,Men
36,"Plamondon, Brad",JR-3,Springfield,16.05,Springfield College Classic,"Apr 8, 2023",1.4,110 Hurdles,DIII New England Outdoor Performance List,Men
36,"Prucher, Harrison",SO-2,Babson,16.05,Ross and Sharon Irwin meet,"Mar 18, 2023",1.3,110 Hurdles,DIII New England Outdoor Performance List,Men
38,"Demers, Kane",FR-1,Bowdoin,16.08,2023 Carla Coffey Invitational,"Apr 14, 2023",-2.2,110 Hurdles,DIII New England Outdoor Performance List,Men
39,"Koch, Evan",SR-4,Bates,16.16,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",3.6,110 Hurdles,DIII New England Outdoor Performance List,Men
40,"Rosewell, Carter",SR-4,Tufts,16.18,2023 Carla Coffey Invitational,"Apr 14, 2023",1.4,110 Hurdles,DIII New England Outdoor Performance List,Men
41,"Auston, Shaki",JR-3,Fitchburg St.,16.21,SILFEN INVITATIONAL 2023,"Apr 14, 2023",-0.6,110 Hurdles,DIII New England Outdoor Performance List,Men
42,"Cohen, Jacob",JR-3,Williams,16.24,PLNU Invitational,"Mar 25, 2023",2.8,110 Hurdles,DIII New England Outdoor Performance List,Men
43,"D'Amico, Michael",FR-1,Southern Maine,16.29,Penmen Relays,"Apr 15, 2023",0.8,110 Hurdles,DIII New England Outdoor Performance List,Men
1,"Rodgers, Cameron",SO-2,UMass Dartmouth,53.80,Jerry Gravel Classic,"Apr 15, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
2,"Hansen, Peter",SR-4,Middlebury,53.88,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
3,"Phillips-Galucci, Ellis",SR-4,Amherst,54.18,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
4,"McLeod, Cameron",FR-1,Tufts,54.55,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
5,"Russo, Max",JR-3,Bowdoin,54.84,Bates College Quad Meet,"Apr 1, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
6,"Fiorenza, Nicholas",SR-4,WPI,54.95,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
7,"Swann, Alexander",SO-2,Middlebury,55.24,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
8,"Adams , Chase",JR-3,Colby-Sawyer,55.54,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
8,"Cooper, Bryce",FR-1,Williams,55.54,PLNU Invitational,"Mar 25, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
10,"Sharma, Jay",SO-2,Tufts,55.57,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
11,"Bailin, Kai",JR-3,Trinity (Conn.),55.58,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
12,"Roupas, Adam",SR-4,Williams,55.98,PLNU Invitational,"Mar 25, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
13,"Arogundade, Adepoju",SO-2,Bowdoin,56.04,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
14,"Biery, Levi",FR-1,Colby,56.11,UCONN Northeast Challenge,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
15,"Tropp, Marten",FR-1,Tufts,56.32,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
16,"Dube, Kyle",JR-3,Colby,56.45,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
17,"Ye, Thomas",SO-2,Amherst,56.58,Amherst College Spring Fling,"Apr 8, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
18,"Neitlich, Michael",FR-1,Bridgewater St.,56.93,BSU Invite,"Mar 25, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
19,"Adigwe, Chigozie",SO-2,Bridgewater St.,56.95,BSU Invite,"Mar 25, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
20,"Hayes, Luke",SR-4,Middlebury,57.02,PLNU Invitational,"Mar 25, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
21,"Slotky, Ori",JR-3,Brandeis,57.11,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
22,"Schimmelpfennig, Adam",SO-2,Eastern Conn. St.,57.46,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
23,"Lavey, William",SO-2,Middlebury,57.87,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
24,"Harris, Noah",FR-1,Amherst,57.98,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
25,"Cahill, Maddox",FR-1,Thomas College,58.19,Monks Track & Field,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
26,"Kwarteng, Brian",SO-2,Tufts,58.29,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
27,"Koch, Evan",SR-4,Bates,58.36,Bates College Quad Meet,"Apr 1, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
28,"Grenier, Trevor",SO-2,Southern Maine,58.40,Bates College Quad Meet,"Apr 1, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Men
1,"Cardwell, Eliza",SO-2,Amherst,1:01.68,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
2,"Taylor, Camryn",SR-4,Williams,1:02.04,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
3,"Mejico, Fiona",SO-2,Colby,1:02.27,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
4,"Dale, Ciara",JR-3,Middlebury,1:02.84,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
5,"Reny, Anna",SO-2,Southern Maine,1:02.97,Penmen Relays,"Apr 15, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
6,"Smith, Emma",SO-2,Tufts,1:03.44,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
7,"Devlin, Campbell",JR-3,Tufts,1:04.64,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
8,"Knoth, Antonia",JR-3,Tufts,1:04.77,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
9,"MacSweeney, Erica",SR-4,Connecticut College,1:05.12,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
10,"Daugherty, Erin",SO-2,Colby,1:05.38,UCONN Northeast Challenge,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
11,"Lapa, Yahni",JR-3,Brandeis,1:05.62,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,DIII New England Outdoor Performance List,Women
