Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
13,"Kubitz, Zak",SO-2,Wartburg,1.80m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
13,"Cory, Paul",JR-3,Coe,1.80m,Mustang Open,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
15,"Closson, Dalton",JR-3,Wartburg,1.78m,UW-Platteville Invitational,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
15,"Mohler, Dustin",FR-1,Wartburg,1.78m,Ashton May Invitational,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
17,"Armah - Amissah, Gideon",FR-1,Luther,1.75m,UW-Platteville Opener,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
17,"Tebay, Steele",FR-1,Wartburg,1.75m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
17,"Bilal, Jaden",JR-3,Luther,1.75m,Norse Invite,"Apr 15, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
17,"Obert, Gabe",FR-1,Buena Vista,1.75m,USD Early Bird,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
21,"Johnson, Tanner",SO-2,Nebraska Wesleyan,1.70m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
21,"Preston, Braydin",SO-2,Dubuque,1.70m,Spartan Opener,"Apr 2, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
23,"Lucas, Ian",FR-1,Loras,1.68m,SAU Easter Weekend,"Apr 5, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
24,"Wilkerson, Keyondrae",JR-3,Coe,1.67m,Rittgers Invitational,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
25,"Hays, Easton",FR-1,Buena Vista,1.65m,Mustang Open,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
1,"Christopher, Breya",SO-2,Wartburg,1.67m,UW-Platteville Invitational,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
1,"Collier, Aaliyah",FR-1,Loras,1.67m,UW-Platteville Invitational,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
1,"Alley, Grace",SO-2,Loras,1.67m,UW-Platteville Invitational,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
4,"Hoskins, Sara",SO-2,Loras,1.62m,SAU Easter Weekend,"Apr 5, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
5,"Nielsen, Samantha",FR-1,Wartburg,1.60m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
5,"Yanga, Mary",SO-2,Buena Vista,1.60m,USD Early Bird,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
7,"White, Abigail",SO-2,Central College,1.55m,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
8,"Smith, Abigail",JR-3,Dubuque,1.53m,Spartan Opener,"Apr 2, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
8,"Prohaska, Meghan",JR-3,Dubuque,1.53m,Spartan Opener,"Apr 2, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
10,"Klein, Julia",FR-1,Loras,1.52m,SAU Easter Weekend,"Apr 5, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
11,"Hayes, Trisha",SO-2,Nebraska Wesleyan,1.50m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
11,"Johnson, Aaliyah",SO-2,Simpson (Iowa),1.50m,Dutch Invitational 2023,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
11,"Druse, Emily",SO-2,Nebraska Wesleyan,1.50m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
14,"Fields, Emily",FR-1,Loras,1.48m,Spartan Opener,"Apr 2, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
14,"Zoltowska, Victoria",SO-2,Dubuque,1.48m,Good Friday Open,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
16,"Kruse, Mackenzie",SO-2,Central College,1.45m,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
16,"Dailey, Katie",SO-2,Luther,1.45m,UW-Platteville Opener,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
16,"Thurness, Emma",FR-1,Wartburg,1.45m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
16,"Derrick, Amil-lion",FR-1,Buena Vista,1.45m,Sioux City Relays 2023,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
16,"Hintz, Taryn",SO-2,Central College,1.45m,Dutch Invitational 2023,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
21,"Miller, Tessa",FR-1,Dubuque,1.43m,Spartan Opener,"Apr 2, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
22,"Perdomo, Alexis",SO-2,Coe,1.40m,Mustang Open,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
22,"Goodlow, Morgana",JR-3,Coe,1.40m,Cornell Invitational,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
22,"Thomley, Alli",SO-2,Luther,1.40m,Norse Invite,"Apr 15, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
25,"Lehmann, Ryin",SO-2,Wartburg,1.39m,Ashton May Invitational,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Women
1,"Venditti, Raymond",JR-3,Loras,4.75m,Spartan Opener,"Apr 2, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
2,"Klein, Brody",SO-2,Central College,4.35m,Jim Duncan Invite,"Apr 14, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
3,"Collet, Carson",SO-2,Wartburg,4.28m,UW-Platteville Invitational,"Apr 14, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
4,"Heitz, Lucas",SO-2,Central College,4.25m,Dutch Invitational 2023,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
5,"Jones, Logan",JR-3,Loras,4.15m,SAU Easter Weekend,"Apr 5, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
6,"Casey, Keegan",JR-3,Nebraska Wesleyan,3.95m,Concordia Invite,"Apr 14, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
6,"Gerkensmeyer, Zeth",SO-2,Nebraska Wesleyan,3.95m,Concordia Invite,"Apr 14, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
8,"Faherty, Trey",FR-1,Wartburg,3.83m,UW-Platteville Invitational,"Apr 14, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
9,"MacDonald, Nathan",JR-3,Wartburg,3.80m,Ashton May Invitational,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
10,"Fisher, Joe",JR-3,Buena Vista,3.71m,USD Early Bird,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
11,"Stoker, Ethan",FR-1,Dubuque,3.70m,Spartan Opener,"Apr 2, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
12,"Smith, Gavin",FR-1,Central College,3.66m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
12,"Closson, Dalton",JR-3,Wartburg,3.66m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
14,"Patterson, Ulysses",SO-2,Simpson (Iowa),3.65m,Dutch Invitational 2023,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
14,"Ryan, Ethan",SO-2,Dubuque,3.65m,Good Friday Open,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
16,"Peterson, Graham",FR-1,Nebraska Wesleyan,3.60m,Concordia Invite,"Apr 14, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
17,"Allan, Collin",JR-3,Nebraska Wesleyan,3.50m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
18,"Pakkebier, Reid",SO-2,Central College,3.36m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
18,"DiSessa, TJ",FR-1,Central College,3.36m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
20,"Latcham, Clarke",SO-2,Simpson (Iowa),3.35m,Dutch Invitational 2023,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
20,"Rylant, Chris",SO-2,Nebraska Wesleyan,3.35m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
22,"Miller, Alex",FR-1,Central College,3.21m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
23,"Huffman, Zackary",JR-3,Buena Vista,3.10m,USD Early Bird,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
24,"Lucas, Ian",FR-1,Loras,2.95m,SAU Easter Weekend,"Apr 5, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
25,"Stark, Brody",SO-2,Wartburg,2.91m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Men
1,"Pecharich, Hannah",SO-2,Coe,3.26m,Rittgers Invitational,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
2,"Vroman, Amber",SO-2,Central College,3.20m,Dutch Invitational 2023,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
3,"Harvell, Samantha",SO-2,Dubuque,3.10m,Spartan Opener,"Apr 2, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
3,"Druse, Emily",SO-2,Nebraska Wesleyan,3.10m,2023 Central Nebraska Challenge,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
5,"Coffman, Cali",SO-2,Central College,3.05m,Dutch Invitational 2023,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
6,"Albers, Belle",SO-2,Wartburg,3.02m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
7,"Herbert, Amelia",SO-2,Nebraska Wesleyan,2.95m,Concordia Invite,"Apr 14, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
7,"Prohaska, Meghan",JR-3,Dubuque,2.95m,Good Friday Open,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
9,"Faulk, Abby",SR-4,Luther,2.85m,UW-Platteville Opener,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
10,"Van Erp, Maya",SR-4,Loras,2.61m,UW-Platteville Invitational,"Apr 14, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
11,"Keller, Kasandra",SR-4,Luther,2.60m,Norse Invite,"Apr 15, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
12,"Howard, Leah",FR-1,Central College,2.45m,Dutch Invitational 2023,"Apr 7, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
13,"Hatcher, Grace",SO-2,Buena Vista,2.40m,Mustang Open,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
14,"Prunty, McKenna",JR-3,Luther,2.25m,UW-Platteville Opener,"Apr 1, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
15,"Smith, Lindsey",SO-2,Dubuque,2.10m,Spartan Opener,"Apr 2, 2023",NaN,Pole Vault,American Rivers Outdoor Performance List,Women
1,"Bunten, Derik",SO-2,Loras,7.47m,Bobcat Invitational 2023,"Mar 30, 2023",0.4,Long Jump,American Rivers Outdoor Performance List,Men
2,"Berkey, Carter",SR-4,Simpson (Iowa),7.24m,Dutch Invitational 2023,"Apr 7, 2023",2.6,Long Jump,American Rivers Outdoor Performance List,Men
3,"Williams, Jaidyn",SO-2,Dubuque,7.20m,Spartan Opener,"Apr 2, 2023",4.1,Long Jump,American Rivers Outdoor Performance List,Men
4,"Conner, Morgan",JR-3,Nebraska Wesleyan,7.13m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",1.0,Long Jump,American Rivers Outdoor Performance List,Men
5,"Hawkins, Jatavion",SO-2,Dubuque,7.09m,UW-Platteville Invitational,"Apr 14, 2023",0.2,Long Jump,American Rivers Outdoor Performance List,Men
6,"Rich, Keegan",JR-3,Wartburg,6.95m,UW-Platteville Invitational,"Apr 14, 2023",0.7,Long Jump,American Rivers Outdoor Performance List,Men
7,"Spires, Rei'Shaun",JR-3,Dubuque,6.69m,UW-Platteville Invitational,"Apr 14, 2023",0.3,Long Jump,American Rivers Outdoor Performance List,Men
8,"Pakkebier, Reid",SO-2,Central College,6.64m,Jim Duncan Invite,"Apr 14, 2023",2.9,Long Jump,American Rivers Outdoor Performance List,Men
9,"Gbarjolo, Urias",FR-1,Dubuque,6.56m,UW-Platteville Invitational,"Apr 14, 2023",1.4,Long Jump,American Rivers Outdoor Performance List,Men
9,"Patterson, Ulysses",SO-2,Simpson (Iowa),6.56m,Dutch-Storm Dual Meet,"Apr 14, 2023",4.9,Long Jump,American Rivers Outdoor Performance List,Men
11,"Mohler, Dustin",FR-1,Wartburg,6.52m,UW-Platteville Invitational,"Apr 14, 2023",0.4,Long Jump,American Rivers Outdoor Performance List,Men
12,"Kleese, Lincoln",SO-2,Wartburg,6.49m,UW-Platteville Invitational,"Apr 14, 2023",1.2,Long Jump,American Rivers Outdoor Performance List,Men
13,"White, Luke",FR-1,Nebraska Wesleyan,6.43m,2023 Central Nebraska Challenge,"Apr 1, 2023",2.4,Long Jump,American Rivers Outdoor Performance List,Men
14,"Purcell, Kale",SO-2,Central College,6.42m,Dutch Invitational 2023,"Apr 7, 2023",4.1,Long Jump,American Rivers Outdoor Performance List,Men
15,"Lefort, Tancrede",SO-2,Luther,6.41m,Norse Invite,"Apr 15, 2023",+0.0,Long Jump,American Rivers Outdoor Performance List,Men
16,"Latcham, Clarke",SO-2,Simpson (Iowa),6.40m,Dutch-Storm Dual Meet,"Apr 14, 2023",2.9,Long Jump,American Rivers Outdoor Performance List,Men
17,"Cory, Paul",JR-3,Coe,6.39m,Rittgers Invitational,"Apr 7, 2023",NWI,Long Jump,American Rivers Outdoor Performance List,Men
18,"Patterson, Otis",SO-2,Dubuque,6.37m,Spartan Opener,"Apr 2, 2023",5.5,Long Jump,American Rivers Outdoor Performance List,Men
19,"Tebay, Steele",FR-1,Wartburg,6.36m,UW-Platteville Invitational,"Apr 14, 2023",0.2,Long Jump,American Rivers Outdoor Performance List,Men
20,"Anderson, Jakhari",SO-2,Dubuque,6.33m,Good Friday Open,"Apr 7, 2023",3.1,Long Jump,American Rivers Outdoor Performance List,Men
21,"Zirngible, Max",FR-1,Dubuque,6.32m,Spartan Opener,"Apr 2, 2023",3.1,Long Jump,American Rivers Outdoor Performance List,Men
22,"Atikpohou, Kodjo",JR-3,Nebraska Wesleyan,6.31m,2023 Central Nebraska Challenge,"Apr 1, 2023",1.9,Long Jump,American Rivers Outdoor Performance List,Men
23,"Pickering, Lachlan",FR-1,Nebraska Wesleyan,6.30m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",2.9,Long Jump,American Rivers Outdoor Performance List,Men
24,"Lucas, Ian",FR-1,Loras,6.29m,Spartan Opener,"Apr 2, 2023",NWI,Long Jump,American Rivers Outdoor Performance List,Men
25,"Kreinbring, Kade",FR-1,Coe,6.23m,Cornell Invitational,"Apr 14, 2023",1.3,Long Jump,American Rivers Outdoor Performance List,Men
1,"Seipel, Emma",SO-2,Dubuque,6.04m,Good Friday Open,"Apr 7, 2023",3.4,Long Jump,American Rivers Outdoor Performance List,Women
2,"Creasy, Harmony",SO-2,Loras,5.85m,SAU Easter Weekend,"Apr 5, 2023",3.2,Long Jump,American Rivers Outdoor Performance List,Women
3,"Johnson, Demetria",SR-4,Dubuque,5.69m,UW-Platteville Invitational,"Apr 14, 2023",0.7,Long Jump,American Rivers Outdoor Performance List,Women
4,"Tollari, Olivia",FR-1,Wartburg,5.67m,Ashton May Invitational,"Apr 7, 2023",2.6,Long Jump,American Rivers Outdoor Performance List,Women
5,"Alley, Grace",SO-2,Loras,5.64m,Bobcat Invitational 2023,"Mar 30, 2023",1.9,Long Jump,American Rivers Outdoor Performance List,Women
6,"Austin-Cherry, De'ja",SO-2,Loras,5.52m,UW-Platteville Invitational,"Apr 14, 2023",1.2,Long Jump,American Rivers Outdoor Performance List,Women
7,"Johnson, Shaniah",SO-2,Wartburg,5.45m,UW-Platteville Invitational,"Apr 14, 2023",+0.0,Long Jump,American Rivers Outdoor Performance List,Women
8,"Sump, Jessica",SO-2,Buena Vista,5.39m,USD Early Bird,"Apr 7, 2023",NWI,Long Jump,American Rivers Outdoor Performance List,Women
9,"Hayes, Trisha",SO-2,Nebraska Wesleyan,5.24m,2023 Central Nebraska Challenge,"Apr 1, 2023",3.8,Long Jump,American Rivers Outdoor Performance List,Women
10,"Geary, Breanne",SO-2,Nebraska Wesleyan,5.18m,2023 Central Nebraska Challenge,"Apr 1, 2023",3.3,Long Jump,American Rivers Outdoor Performance List,Women
11,"Christopher, Breya",SO-2,Wartburg,5.13m,Wartburg Outdoor Select,"Apr 1, 2023",2.9,Long Jump,American Rivers Outdoor Performance List,Women
11,"Zoltowska, Victoria",SO-2,Dubuque,5.13m,Spartan Opener,"Apr 2, 2023",4.2,Long Jump,American Rivers Outdoor Performance List,Women
13,"Johnson, Aaliyah",SO-2,Simpson (Iowa),5.07m,Dutch-Storm Dual Meet,"Apr 14, 2023",3.6,Long Jump,American Rivers Outdoor Performance List,Women
14,"Newland, Lina",FR-1,Wartburg,5.05m,Wartburg Outdoor Select,"Apr 1, 2023",4.2,Long Jump,American Rivers Outdoor Performance List,Women
15,"Aulwes, Ella",FR-1,Wartburg,5.03m,Wartburg Outdoor Select,"Apr 1, 2023",5.1,Long Jump,American Rivers Outdoor Performance List,Women
16,"Dukuly, Sangai",SO-2,Coe,4.99m,Rittgers Invitational,"Apr 7, 2023",NWI,Long Jump,American Rivers Outdoor Performance List,Women
17,"Cummins, Natalie",SO-2,Nebraska Wesleyan,4.98m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",1.8,Long Jump,American Rivers Outdoor Performance List,Women
18,"Schuler, Sophia",SO-2,Loras,4.95m,Spartan Opener,"Apr 2, 2023",5.4,Long Jump,American Rivers Outdoor Performance List,Women
19,"Goodlow, Morgana",JR-3,Coe,4.93m,Rittgers Invitational,"Apr 7, 2023",NWI,Long Jump,American Rivers Outdoor Performance List,Women
20,"Parrott, Anna",FR-1,Simpson (Iowa),4.90m,Dutch Invitational 2023,"Apr 7, 2023",2.2,Long Jump,American Rivers Outdoor Performance List,Women
21,"Alliss, Keira",FR-1,Dubuque,4.89m,Good Friday Open,"Apr 7, 2023",2.1,Long Jump,American Rivers Outdoor Performance List,Women
22,"Lamm, Karsyn",SO-2,Central College,4.78m,Dutch Invitational 2023,"Apr 7, 2023",3.0,Long Jump,American Rivers Outdoor Performance List,Women
23,"Houdek, Emma",SO-2,Wartburg,4.73m,UW-Platteville Invitational,"Apr 14, 2023",1.2,Long Jump,American Rivers Outdoor Performance List,Women
23,"Hays, Madison",FR-1,Simpson (Iowa),4.73m,Dutch-Storm Dual Meet,"Apr 14, 2023",3.8,Long Jump,American Rivers Outdoor Performance List,Women
25,"Thurness, Emma",FR-1,Wartburg,4.67m,Ashton May Invitational,"Apr 7, 2023",2.7,Long Jump,American Rivers Outdoor Performance List,Women
1,"Williams, Jaidyn",SO-2,Dubuque,14.42m,Good Friday Open,"Apr 7, 2023",2.1,Triple Jump,American Rivers Outdoor Performance List,Men
2,"Steed, Jeremiah",SR-4,Dubuque,13.87m,Good Friday Open,"Apr 7, 2023",2.5,Triple Jump,American Rivers Outdoor Performance List,Men
3,"Purcell, Kale",SO-2,Central College,13.84m,Dutch Invitational 2023,"Apr 7, 2023",0.2,Triple Jump,American Rivers Outdoor Performance List,Men
4,"Booker, Dallen",FR-1,Nebraska Wesleyan,13.83m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",3.0,Triple Jump,American Rivers Outdoor Performance List,Men
5,"Mohler, Dustin",FR-1,Wartburg,13.58m,UW-Platteville Invitational,"Apr 14, 2023",+0.0,Triple Jump,American Rivers Outdoor Performance List,Men
