Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
16,"Coleman, Oral-Anthony",SO-2,McDaniel,22.20,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.1,200 Meters,ECAC DIII Outdoor Performance List,Men
17,"Maxwell, Jeremiah",SO-2,McDaniel,22.28,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.1,200 Meters,ECAC DIII Outdoor Performance List,Men
18,"Knowles, Samuel",SO-2,Widener,22.30,WCU Golden Ram Invitational,"Apr 8, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Men
18,"Spicer, Alex",FR,Alfred,22.30,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.2,200 Meters,ECAC DIII Outdoor Performance List,Men
20,"Say, Conrad",JR-3,Johns Hopkins,22.32,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Men
21,"Czerwinski, Thomas",SR-4,Springfield,22.34,Springfield College Classic,"Apr 8, 2023",2.0,200 Meters,ECAC DIII Outdoor Performance List,Men
22,"Cestaro, Anthony",FR-1,Washington & Jefferson,22.37,Bison Outdoor Classic,"Apr 14, 2023",0.6,200 Meters,ECAC DIII Outdoor Performance List,Men
23,"Shelton, Jacob",JR-3,Salisbury,22.38,2023 NSU Track & Field Invitational,"Apr 15, 2023",3.0,200 Meters,ECAC DIII Outdoor Performance List,Men
24,"Mitchell, Alexander",FR-1,Grove City,22.41,Tomcat Invitational,"Apr 15, 2023",-1.0,200 Meters,ECAC DIII Outdoor Performance List,Men
25,"Elmogi, Ahmed",SO-2,Johns Hopkins,22.46,Bison Outdoor Classic,"Apr 14, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Men
26,"Ellington, Evan",JR-3,Hood,22.52,Oscar Moore Invitational 2023,"Apr 8, 2023",-0.6,200 Meters,ECAC DIII Outdoor Performance List,Men
27,"Linder, Owen",SO-2,Lebanon Valley,22.58,40th Millersville Metrics,"Mar 31, 2023",4.1,200 Meters,ECAC DIII Outdoor Performance List,Men
28,"Rosa, Shawn",JR-3,Alfred State,22.59,Brockport Multi & Invitational,"Apr 14, 2023",2.4,200 Meters,ECAC DIII Outdoor Performance List,Men
29,"Buhr, Owen",FR,Lebanon Valley,22.60,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.2,200 Meters,ECAC DIII Outdoor Performance List,Men
29,"Soubik, Branden",SO-2,Gwynedd-Mercy,22.60,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.7,200 Meters,ECAC DIII Outdoor Performance List,Men
31,"Eldridge, Christian",FR-1,Stevenson,22.61,Blue & Gold Goucher Classic,"Mar 24, 2023",-0.3,200 Meters,ECAC DIII Outdoor Performance List,Men
32,"Harris, Jade",FR,Albright,22.65,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.2,200 Meters,ECAC DIII Outdoor Performance List,Men
33,"Penta, Anthony",JR-3,Springfield,22.67,SILFEN INVITATIONAL 2023,"Apr 14, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Men
34,"Glover, Zion",JR-3,NYU,22.75,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.6,200 Meters,ECAC DIII Outdoor Performance List,Men
34,"Weck, Matthew",SO,Lebanon Valley,22.75,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.6,200 Meters,ECAC DIII Outdoor Performance List,Men
36,"Flynn, Nolan",FR-1,Utica,22.76,Wesleyan Swanson Invite,"Mar 26, 2023",1.7,200 Meters,ECAC DIII Outdoor Performance List,Men
37,"Dole, Anik",JR-3,Springfield,22.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.7,200 Meters,ECAC DIII Outdoor Performance List,Men
38,"Mathews, Isaiah",SR-4,Waynesburg,22.80,Tomcat Invitational,"Apr 15, 2023",-1.0,200 Meters,ECAC DIII Outdoor Performance List,Men
38,"Fenderson, Kenyon",SR-4,Ramapo,22.80,Ramapo College Track & Field Invitational,"Mar 31, 2023",0.1,200 Meters,ECAC DIII Outdoor Performance List,Men
40,"Lockett, Terrell",SO-2,Ramapo,22.82,Stockton Invite,"Mar 25, 2023",2.1,200 Meters,ECAC DIII Outdoor Performance List,Men
41,"Raccioppi, Jai",JR-3,Stevenson,22.83,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0,200 Meters,ECAC DIII Outdoor Performance List,Men
41,"Law, Aidan",FR-1,Keene State,22.83,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",1.6,200 Meters,ECAC DIII Outdoor Performance List,Men
43,"Peters, Neil",SO-2,Alfred,22.86,Geneseo Early Season Invitational,"Apr 2, 2023",-0.9,200 Meters,ECAC DIII Outdoor Performance List,Men
44,"McCulloch, Tyler",FR-1,DeSales,22.87,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.8,200 Meters,ECAC DIII Outdoor Performance List,Men
45,"Johnson, Trey",FR-1,Gallaudet,22.88,Galludet Bison Classic,"Apr 8, 2023",0.6,200 Meters,ECAC DIII Outdoor Performance List,Men
45,"Ashton, Gareth",SO-2,Gallaudet,22.88,Blue & Silver Challenge,"Mar 25, 2023",-2.3,200 Meters,ECAC DIII Outdoor Performance List,Men
47,"Sims, Isaiah",SO-2,USMMA,22.89,Coach O Invitational,"Apr 2, 2023",-1.0,200 Meters,ECAC DIII Outdoor Performance List,Men
47,"Hauf, William",SO-2,St. Lawrence,22.89,Saints Ice Broken Open,"Apr 1, 2023",3.5,200 Meters,ECAC DIII Outdoor Performance List,Men
47,"Riddle, Lincoln",FR-1,Juniata,22.89,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.4,200 Meters,ECAC DIII Outdoor Performance List,Men
50,"Williams, Luke",FR,Lebanon Valley,22.92,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.2,200 Meters,ECAC DIII Outdoor Performance List,Men
51,"Lingley, Dante",SO-2,Springfield,22.94,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.1,200 Meters,ECAC DIII Outdoor Performance List,Men
52,"Hitchcock, Trevor",JR-3,Muhlenberg,22.95,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.3,200 Meters,ECAC DIII Outdoor Performance List,Men
53,"Huffer, Alex",SO-2,McDaniel,22.96,Blue & Gold Goucher Classic,"Mar 24, 2023",-0.3,200 Meters,ECAC DIII Outdoor Performance List,Men
54,"Gado, Habibu",JR-3,CCNY,22.99,Coach O Invitational,"Apr 2, 2023",-1.0,200 Meters,ECAC DIII Outdoor Performance List,Men
55,"Krigman, Danny",FR-1,Brandeis,23.02,Regis Spring Classic - 2023,"Apr 6, 2023",0.8,200 Meters,ECAC DIII Outdoor Performance List,Men
56,"Okuseinde, Tofunmi",FR-1,Hood,23.04,Blue & Gold Goucher Classic,"Mar 24, 2023",-0.3,200 Meters,ECAC DIII Outdoor Performance List,Men
57,"Simmons, Jonathan",SO-2,Utica,23.06,2023 Hamilton College Continental Invitational,"Apr 1, 2023",3.5,200 Meters,ECAC DIII Outdoor Performance List,Men
57,"Zeigler, Noah",SO-2,Marywood,23.06,Misericordia Twilight 2023,"Apr 4, 2023",0.1,200 Meters,ECAC DIII Outdoor Performance List,Men
59,"Cipriano, Jarod",SR-4,Misericordia,23.09,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.8,200 Meters,ECAC DIII Outdoor Performance List,Men
60,"Stello, Antonio",JR-3,PSU-Behrend,23.10,Behrend Track and Field Invite 2023,"Apr 16, 2023",-0.3,200 Meters,ECAC DIII Outdoor Performance List,Men
60,"Myers, Hayden",FR-1,Salisbury,23.10,2023 NSU Track & Field Invitational,"Apr 15, 2023",1.7,200 Meters,ECAC DIII Outdoor Performance List,Men
60,"Kelly, Jacob",FR-1,Carnegie Mellon,23.10,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-2.8,200 Meters,ECAC DIII Outdoor Performance List,Men
60,"Rutledge, Ason",SR-4,DeSales,23.10,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.0,200 Meters,ECAC DIII Outdoor Performance List,Men
64,"Kain , Ethan",SR-4,Utica,23.11,Wesleyan Swanson Invite,"Mar 26, 2023",1.7,200 Meters,ECAC DIII Outdoor Performance List,Men
65,"Armstrong, Elijah",FR-1,Bethany (W.V.),23.12,Westminster Invitational 2023,"Apr 8, 2023",-1.0,200 Meters,ECAC DIII Outdoor Performance List,Men
66,"Martin, Kamden",SR-4,NYU,23.14,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.3,200 Meters,ECAC DIII Outdoor Performance List,Men
66,"Trimboli, Timothy",FR,Alfred,23.14,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.6,200 Meters,ECAC DIII Outdoor Performance List,Men
68,"Razze, Nicholas",JR-3,McDaniel,23.15,Blue & Gold Goucher Classic,"Mar 24, 2023",-0.3,200 Meters,ECAC DIII Outdoor Performance List,Men
68,"Folarin, Timothy",JR-3,Farmingdale St.,23.15,The Big Hurt,"Apr 1, 2023",1.7,200 Meters,ECAC DIII Outdoor Performance List,Men
68,"Cataloni, David",SR-4,Springfield,23.15,SILFEN INVITATIONAL 2023,"Apr 14, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Men
71,"Little, Mahki",FR,Albright,23.16,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.1,200 Meters,ECAC DIII Outdoor Performance List,Men
71,"Asamoah, Korell",FR-1,Hood,23.16,40th Millersville Metrics,"Mar 31, 2023",2.8,200 Meters,ECAC DIII Outdoor Performance List,Men
73,"Struggs, Samuel",FR-1,Marymount (Va.),23.19,Battleground Relays,"Apr 1, 2023",1.8,200 Meters,ECAC DIII Outdoor Performance List,Men
73,"Bowie, Tyson",SR-4,Salisbury,23.19,2023 NSU Track & Field Invitational,"Apr 15, 2023",3.3,200 Meters,ECAC DIII Outdoor Performance List,Men
75,"Brumfield, Esaias",JR-3,Alfred State,23.20,Brockport Multi & Invitational,"Apr 14, 2023",2.7,200 Meters,ECAC DIII Outdoor Performance List,Men
1,"Giordani, Samantha",SR-4,Carnegie Mellon,24.88,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",-1.7,200 Meters,ECAC DIII Outdoor Performance List,Women
2,"Phillips, Lauren",SO-2,Johns Hopkins,25.00,Bison Outdoor Classic,"Apr 14, 2023",1.3,200 Meters,ECAC DIII Outdoor Performance List,Women
3,"Dwah, Gbarper",SO-2,Ramapo,25.16,Mets Outdoor Track & Field Championships,"Apr 8, 2023",-1.6,200 Meters,ECAC DIII Outdoor Performance List,Women
4,"Barre, Elizabeth",SR-4,Carnegie Mellon,25.47,2023 Susquehanna Easter Invite,"Apr 8, 2023",1.1,200 Meters,ECAC DIII Outdoor Performance List,Women
5,"Conerly, Isre'al",SR-4,NYU,25.50,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",-0.1,200 Meters,ECAC DIII Outdoor Performance List,Women
6,"Fackrell, Sydney",SR-4,Springfield,25.55,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1,200 Meters,ECAC DIII Outdoor Performance List,Women
7,"Mix, Mackenzie",SO-2,Utica,25.83,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.1,200 Meters,ECAC DIII Outdoor Performance List,Women
8,"Muzzarelli, Maria",SO-2,Widener,25.86,WCU Golden Ram Invitational,"Apr 8, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Women
9,"Igwe, Chidimma",JR-3,Rutgers-Newark,25.90,2023 TCNJ Invitational,"Apr 8, 2023",0.6,200 Meters,ECAC DIII Outdoor Performance List,Women
10,"Andersen, Gwendolyn",JR-3,Springfield,26.02,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1,200 Meters,ECAC DIII Outdoor Performance List,Women
11,"Kadiri, Victoria",SO-2,Johns Hopkins,26.05,Bison Outdoor Classic,"Apr 14, 2023",-0.4,200 Meters,ECAC DIII Outdoor Performance List,Women
12,"Berkheimer, Darrian",SO-2,Lebanon Valley,26.06,40th Millersville Metrics,"Mar 31, 2023",4.0,200 Meters,ECAC DIII Outdoor Performance List,Women
13,"Camlet, Emily",FR-1,Drew,26.09,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.1,200 Meters,ECAC DIII Outdoor Performance List,Women
14,"Gray, Leah",JR-3,PSU-Harrisburg,26.10,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.2,200 Meters,ECAC DIII Outdoor Performance List,Women
15,"Reid, Summer",SO-2,NYU,26.14,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.8,200 Meters,ECAC DIII Outdoor Performance List,Women
16,"Yaskovic, Meredith",SO-2,Ramapo,26.18,Mets Outdoor Track & Field Championships,"Apr 8, 2023",-0.1,200 Meters,ECAC DIII Outdoor Performance List,Women
17,"Hill, Mia",FR-1,Salisbury,26.19,2023 NSU Track & Field Invitational,"Apr 15, 2023",2.6,200 Meters,ECAC DIII Outdoor Performance List,Women
18,"Massillon, Grace",SO-2,Johns Hopkins,26.24,George Mason Ebanks Invitational,"Apr 7, 2023",1.6,200 Meters,ECAC DIII Outdoor Performance List,Women
19,"Haack, Marlyse",FR-1,Salisbury,26.25,2023 NSU Track & Field Invitational,"Apr 15, 2023",1.8,200 Meters,ECAC DIII Outdoor Performance List,Women
20,"Diffenderfer, Alyssa",JR,Lebanon Valley,26.26,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.1,200 Meters,ECAC DIII Outdoor Performance List,Women
21,"Fatigati, Jessica",JR-3,Westminster (Pa.),26.27,Westminster Invitational 2023,"Apr 8, 2023",-1.9,200 Meters,ECAC DIII Outdoor Performance List,Women
21,"Morgan, Katie",SO-2,McDaniel,26.27,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.2,200 Meters,ECAC DIII Outdoor Performance List,Women
23,"Vezzosi, Emma",SR-4,Grove City,26.29,Bison Outdoor Classic,"Apr 14, 2023",-0.3,200 Meters,ECAC DIII Outdoor Performance List,Women
24,"Radcliffe, Abigail",JR-3,DeSales,26.37,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.0,200 Meters,ECAC DIII Outdoor Performance List,Women
25,"McNeil, Alexxis",JR-3,Farmingdale St.,26.38,The Big Hurt,"Apr 1, 2023",1.0,200 Meters,ECAC DIII Outdoor Performance List,Women
26,"Wilson, Jasmine",JR-3,Stevenson,26.42,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0,200 Meters,ECAC DIII Outdoor Performance List,Women
27,"Campbell, Alya",JR-3,Brandeis,26.46,Regis Spring Classic - 2023,"Apr 6, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Women
28,"Brown, Stephanie",JR-3,Springfield,26.55,Springfield College Classic,"Apr 8, 2023",3.2,200 Meters,ECAC DIII Outdoor Performance List,Women
29,"Hiltunen, Devin",SR-4,Brandeis,26.60,Regis Spring Classic - 2023,"Apr 6, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Women
30,"Kneppel, Rebecca",SO-2,Ramapo,26.62,Stockton Invite,"Mar 25, 2023",1.5,200 Meters,ECAC DIII Outdoor Performance List,Women
31,"Novak, Ava",JR-3,Vassar,26.65,Alan Connie Shamrock Invitational,"Mar 16, 2023",-2.0,200 Meters,ECAC DIII Outdoor Performance List,Women
32,"Signou, Agnes",JR-3,Marymount (Va.),26.68,Battleground Relays,"Apr 1, 2023",0.1,200 Meters,ECAC DIII Outdoor Performance List,Women
33,"Rhee, Isabella",JR-3,Carnegie Mellon,26.73,Washington & Lee Carnival,"Mar 17, 2023",2.9,200 Meters,ECAC DIII Outdoor Performance List,Women
34,"Gore, Jayla",FR-1,Widener,26.75,WCU Golden Ram Invitational,"Apr 8, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Women
35,"Akindele, Lola",FR-1,NYU,26.80,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.6,200 Meters,ECAC DIII Outdoor Performance List,Women
35,"Alper, Megan",JR,Alfred,26.80,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.1,200 Meters,ECAC DIII Outdoor Performance List,Women
37,"Forvil, Karia",FR-1,Salisbury,26.89,2023 NSU Track & Field Invitational,"Apr 15, 2023",3.0,200 Meters,ECAC DIII Outdoor Performance List,Women
38,"Tang, Ashley",JR-3,Johns Hopkins,26.91,Bison Outdoor Classic,"Apr 14, 2023",1.1,200 Meters,ECAC DIII Outdoor Performance List,Women
39,"Klimov, Mirra",FR-1,Johns Hopkins,26.92,Bison Outdoor Classic,"Apr 14, 2023",1.1,200 Meters,ECAC DIII Outdoor Performance List,Women
40,"Bednarek, Lindsay",FR-1,DeSales,27.00,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.5,200 Meters,ECAC DIII Outdoor Performance List,Women
41,"Rando, Anna",FR-1,McDaniel,27.05,40th Millersville Metrics,"Mar 31, 2023",5.7,200 Meters,ECAC DIII Outdoor Performance List,Women
42,"Roper, Breyanna",JR-3,DeSales,27.11,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.0,200 Meters,ECAC DIII Outdoor Performance List,Women
42,"Exilus, Barbara",SO-2,Ramapo,27.11,Mets Outdoor Track & Field Championships,"Apr 8, 2023",1.4,200 Meters,ECAC DIII Outdoor Performance List,Women
42,"Kappeler, Madison",SO-2,PSU-Behrend,27.11,Behrend Track and Field Invite 2023,"Apr 16, 2023",-0.2,200 Meters,ECAC DIII Outdoor Performance List,Women
45,"Badillo, Sonialys",SR-4,Misericordia,27.13,King's College Monarch Invitational,"Mar 18, 2023",-3.8,200 Meters,ECAC DIII Outdoor Performance List,Women
46,"Francis, Traci",SO-2,Vassar,27.14,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.4,200 Meters,ECAC DIII Outdoor Performance List,Women
47,"Peiffer, Alyssa",SO-2,Lebanon Valley,27.15,York College Twilight Meet,"Apr 5, 2023",-2.1,200 Meters,ECAC DIII Outdoor Performance List,Women
48,"Young, Ayriana",FR-1,New Jersey City,27.16,Dennis Craddock Coaches Classic,"Apr 14, 2023",2.3,200 Meters,ECAC DIII Outdoor Performance List,Women
49,"Barr, Kelly",FR-1,Widener,27.20,WCU Golden Ram Invitational,"Apr 8, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Women
50,"Gumby, Anna",FR-1,Westminster (Pa.),27.22,Westminster Invitational 2023,"Apr 8, 2023",0.4,200 Meters,ECAC DIII Outdoor Performance List,Women
50,"Rose, Michaela",JR-3,Waynesburg,27.22,Tomcat Invitational,"Apr 15, 2023",-1.4,200 Meters,ECAC DIII Outdoor Performance List,Women
52,"Martinez, Mia",FR-1,Stevenson,27.23,Blue & Gold Goucher Classic,"Mar 24, 2023",1.6,200 Meters,ECAC DIII Outdoor Performance List,Women
53,"Young, Lina",FR-1,Alfred,27.24,Geneseo Early Season Invitational,"Apr 2, 2023",0.3,200 Meters,ECAC DIII Outdoor Performance List,Women
54,"Sanusi, Kamila",SR-4,NYU,27.25,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.6,200 Meters,ECAC DIII Outdoor Performance List,Women
55,"Noel, Destiny",SO-2,Marymount (Va.),27.26,Battleground Relays,"Apr 1, 2023",0.9,200 Meters,ECAC DIII Outdoor Performance List,Women
56,"Collins, Gabrielle",SR-4,McDaniel,27.27,40th Millersville Metrics,"Mar 31, 2023",4.0,200 Meters,ECAC DIII Outdoor Performance List,Women
56,"Hunyara, Tori",FR-1,Lebanon Valley,27.27,Outdoor LVC Mini Meet,"Mar 25, 2023",-0.4,200 Meters,ECAC DIII Outdoor Performance List,Women
58,"Kepler, Hannah",FR-1,Stevenson,27.28,2023 Danny Curran Invitational,"Mar 30, 2023",0.1,200 Meters,ECAC DIII Outdoor Performance List,Women
58,"Donoho, Jaclyn",FR-1,Johns Hopkins,27.28,Bison Outdoor Classic,"Apr 14, 2023",-0.3,200 Meters,ECAC DIII Outdoor Performance List,Women
60,"Ward, Lilah",SO-2,SUNY Cobleskill,27.29,Cortland Upstate Alternative,"Apr 15, 2023",1.2,200 Meters,ECAC DIII Outdoor Performance List,Women
61,"Simione, Claudia",SO-2,Utica,27.30,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.6,200 Meters,ECAC DIII Outdoor Performance List,Women
62,"Wetzel, Hannah",JR-3,Gallaudet,27.31,Galludet Bison Classic,"Apr 8, 2023",1.4,200 Meters,ECAC DIII Outdoor Performance List,Women
63,"Dover, Mackenzie",SO-2,Albright,27.32,York College Twilight Meet,"Apr 5, 2023",-2.4,200 Meters,ECAC DIII Outdoor Performance List,Women
63,"Owodunni, Ola",SR-4,Carnegie Mellon,27.32,Westminster Invitational 2023,"Apr 8, 2023",-1.3,200 Meters,ECAC DIII Outdoor Performance List,Women
65,"Spila, Anne",SO-2,Alfred,27.34,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.0,200 Meters,ECAC DIII Outdoor Performance List,Women
66,"Davis, Breannda",JR-3,Westminster (Pa.),27.35,Alan Connie Shamrock Invitational,"Mar 16, 2023",-2.0,200 Meters,ECAC DIII Outdoor Performance List,Women
67,"Fasoli, Brianna",FR-1,FDU-Florham,27.37,Oscar Moore Invitational 2023,"Apr 8, 2023",-1.2,200 Meters,ECAC DIII Outdoor Performance List,Women
68,"Laffan, Ivy",SO-2,PSU-Behrend,27.38,Behrend Track and Field Invite 2023,"Apr 16, 2023",-0.2,200 Meters,ECAC DIII Outdoor Performance List,Women
69,"Bidgell, Angel",JR-3,McDaniel,27.42,Blue & Gold Goucher Classic,"Mar 24, 2023",1.6,200 Meters,ECAC DIII Outdoor Performance List,Women
70,"Perez-Fry, Lola",SR-4,Vassar,27.45,Vassar April Invitational 2023,"Apr 7, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Women
71,"Korn, Elizabeth",JR-3,Brandeis,27.46,Tufts Snowflake Classic,"Apr 1, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Women
72,"Walsh, Kate",FR-1,NYU,27.49,Mets Outdoor Track & Field Championships,"Apr 8, 2023",1.4,200 Meters,ECAC DIII Outdoor Performance List,Women
73,"Lagerquist, Britta",FR-1,Grove City,27.53,Grove City College Mini Invita,"Apr 5, 2023",0.8,200 Meters,ECAC DIII Outdoor Performance List,Women
74,"Schultz, Emma",SO-2,Widener,27.56,WCU Golden Ram Invitational,"Apr 8, 2023",+0.0,200 Meters,ECAC DIII Outdoor Performance List,Women
75,"Doherty, Kaitlyn",FR-1,Springfield,27.57,Springfield College Classic,"Apr 8, 2023",0.4,200 Meters,ECAC DIII Outdoor Performance List,Women
1,"Gregory, Eric",JR-3,Gallaudet,47.43,Galludet Bison Classic,"Apr 8, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
2,"Knowles, Samuel",SO-2,Widener,48.18,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
2,"Etienne, Dave",SR-4,New Jersey City,48.18,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
4,"Mitchell, Alexander",FR-1,Grove City,48.70,Tomcat Invitational,"Apr 15, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
5,"Smith, Kai",FR-1,Salisbury,48.82,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
6,"Williams, Gaven",FR-1,Carnegie Mellon,49.51,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
7,"Sims, Isaiah",SO-2,USMMA,49.62,Coach O Invitational,"Apr 2, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
8,"Keelan, Jack",JR-3,Bard,49.63,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
9,"Gado, Habibu",JR-3,CCNY,49.88,Middlesex College Invitational,"Apr 15, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
10,"Raccioppi, Jai",JR-3,Stevenson,50.04,York College Twilight Meet,"Apr 5, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
11,"Maxwell, Jeremiah",SO-2,McDaniel,50.06,2023 Colonial Relays,"Mar 30, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
12,"Omonije, Fisayo",FR-1,Johns Hopkins,50.19,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
13,"Heinz, Mike",JR-3,Salisbury,50.26,2023 Towson Spring Open,"Mar 31, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
14,"Dunbar, Kyle",JR-3,DeSales,50.35,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
15,"Razze, Nicholas",JR-3,McDaniel,50.40,Blue & Gold Goucher Classic,"Mar 24, 2023",NaN,400 Meters,ECAC DIII Outdoor Performance List,Men
