Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
6,"Rettig, Brooklynn",FR-1,Trine,1.54m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
7,"Jolliff, Gabby",SR-4,Olivet,1.50m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
8,"Keyser, Reagan",FR-1,Alma,1.47m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
9,"Baker, Aerin",FR-1,Calvin,1.45m,Jack Shaw Invitational,"Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
9,"Welker, Elena",SR-4,Albion,1.45m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
9,"Beavers, Daniah",SO-2,Albion,1.45m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
12,"Vawter, Lia",SR-4,Trine,1.40m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
12,"Smith, Peyton",SR-4,Albion,1.40m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
12,"Novotny, Taylor",JR-3,Hope,1.40m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
15,"Gustman, Alyssa",SO-2,Calvin,1.35m,Jack Shaw Invitational,"Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
1,"Overmyer, Cameron",SO-2,Adrian,4.50m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Men
2,"Leap, Nathan",SO-2,Trine,4.22m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Men
3,"DeBerry, Ethan",FR-1,Adrian,4.10m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Men
4,"Elmore, Zachary",SR-4,Hope,4.00m,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Men
5,"Stavros, Brayden",SO-2,Albion,3.80m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Men
6,"Gulotta, Rhett",SR-4,Trine,3.65m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Men
7,"Goodpaster, Wilson",SO-2,Calvin,3.50m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Men
8,"Downey, John",SR-4,Olivet,2.60m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Men
1,"Jolliff, Gabby",SR-4,Olivet,3.40m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
2,"Moslow, Morgan",SO-2,Trine,3.20m,Spartan Invite,"Mar 31, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
3,"Seinen, Katie",FR-1,Calvin,3.15m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
3,"Boyce, Avery",FR-1,Trine,3.15m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
5,"Scott, Mya",SO-2,Alma,3.11m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
6,"Large, Megan",FR-1,Trine,3.00m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
7,"Gowman, Kyria",SR-4,Hope,2.90m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
7,"Charron, Bella",SO-2,Calvin,2.90m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
9,"Robotham, Laura",FR-1,Calvin,2.85m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
10,"Stone, Sarah",JR-3,Albion,2.75m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
11,"Wood, Mallory",SO-2,Trine,2.70m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
11,"Paeth, Alayna",FR-1,Adrian,2.70m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
13,"McCarthy, Lauren",FR-1,Alma,2.60m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
14,"Rais, Madeline",SO-2,Albion,2.45m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Pole Vault,Michigan Intercollegiate Outdoor Performance List,Women
1,"Gordon Jr., Armund",JR-3,Albion,6.96m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",1.1,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
2,"Brown, Jordon",JR-3,Olivet,6.77m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
3,"Butler, Jordon",SO-2,Olivet,6.72m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",1.6,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
4,"Gonzales, Joseph",JR-3,Alma,6.55m,Don Kleinow Memorial Invitational,"Apr 14, 2023",1.3,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
5,"Williams, Ben",SR-4,Trine,6.46m,Indiana DIII Track and Field Meet,"Apr 15, 2023",3.2,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
6,"Wehrly, Henry",SO-2,Albion,6.34m,Gibson Invitational & Multis,"Apr 13, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
7,"Spahr, Ethan",SO-2,Trine,6.19m,Emory Thrills in the Hills 2023,"Mar 24, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
8,"King, Chuckie",SO-2,Albion,6.17m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",1.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
9,"Markarian, Edward",FR-1,Alma,6.16m,Don Kleinow Memorial Invitational,"Apr 14, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
10,"Wallace, Zameer",SO-2,Olivet,6.10m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",-0.4,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
11,"Reed Jr., Larry",JR-3,Albion,6.08m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",1.6,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
12,"Woolum, Nathaniel",SR-4,Hope,6.07m,Wheaton Invitational 2023,"Apr 14, 2023",1.3,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
13,"Heckathorn, Devon",FR-1,Calvin,6.01m,Don Kleinow Memorial Invitational,"Apr 14, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
14,"Eggen, Eirik",SR-4,Trine,6.00m,Indiana Tech Good Friday meet,"Apr 7, 2023",2.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
15,"Smith, Najee",SO-2,Albion,5.99m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",-0.4,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
15,"Smith, Ashton",FR-1,Trine,5.99m,Indiana Tech Good Friday meet,"Apr 7, 2023",2.1,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
17,"Watkins, Jake",FR-1,Olivet,5.97m,Don Kleinow Memorial Invitational,"Apr 14, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
18,"Goldman, Charles",FR-1,Olivet,5.93m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
19,"Klein, Ryan",FR-1,Calvin,5.90m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NWI,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
20,"Smith, Derik",SO-2,Hope,5.85m,Indiana Tech Good Friday meet,"Apr 7, 2023",1.7,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
21,"Hille, Ethan",FR-1,Trine,5.82m,Indiana DIII Track and Field Meet,"Apr 15, 2023",4.2,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
22,"Kyle, Aidan",SO-2,Hope,5.64m,Emory Spring Break Classic 2023,"Mar 17, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
23,"Downey, John",SR-4,Olivet,5.56m,Margaret Simmons Invite 23,"Mar 24, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
24,"Cogswell, Andrew",SO-2,Trine,5.48m,Indiana Tech Good Friday meet,"Apr 7, 2023",0.4,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
25,"DeLibero, Lukas",SR-4,Hope,5.34m,Wheaton Invitational 2023,"Apr 14, 2023",0.4,Long Jump,Michigan Intercollegiate Outdoor Performance List,Men
1,"McDowell, Lauren",SR-4,Albion,5.39m,UNCW Seahawk Invitational,"Mar 3, 2023",0.5,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
2,"Forker, Emma",FR-1,Trine,5.38m,Indiana Tech Good Friday meet,"Apr 7, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
3,"Iheme, Onyinyechi",SO-2,Calvin,5.02m,Don Kleinow Memorial Invitational,"Apr 14, 2023",-2.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
4,"DeJonge, Katelyn",FR-1,Calvin,5.00m,Don Kleinow Memorial Invitational,"Apr 14, 2023",-0.4,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
5,"Smith, Peyton",SR-4,Albion,4.98m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
6,"Dodge, Helen",SR-4,Hope,4.89m,Don McGarey Invitational,"Mar 24, 2023",1.6,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
7,"Norkowski, Emily",SO-2,Olivet,4.85m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
8,"Johnson, Elliana",FR-1,Hope,4.81m,Don McGarey Invitational,"Mar 24, 2023",2.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
9,"Ross, Becca",SR-4,Albion,4.80m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
10,"Novotny, Taylor",JR-3,Hope,4.78m,Wheaton Invitational 2023,"Apr 14, 2023",1.4,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
11,"Welker, Elena",SR-4,Albion,4.76m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
12,"Wichert, Allison",FR-1,Alma,4.70m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
13,"Salazar, Isabelle",FR-1,Adrian,4.64m,Don Kleinow Memorial Invitational,"Apr 14, 2023",1.3,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
14,"Schram, Allison",SO-2,Hope,4.56m,Wheaton Invitational 2023,"Apr 14, 2023",0.2,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
15,"Gustman, Alyssa",SO-2,Calvin,4.45m,Don Kleinow Memorial Invitational,"Apr 14, 2023",1.4,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
16,"Perna, Lonna",FR-1,Hope,4.42m,Wheaton Invitational 2023,"Apr 14, 2023",0.3,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
17,"Walicki, Lindsey",JR-3,Albion,4.35m,UNCW Seahawk Invitational,"Mar 3, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
18,"Vanden Akker, Jessye",SO-2,Calvin,4.25m,Don Kleinow Memorial Invitational,"Apr 14, 2023",+0.0,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
19,"Kolka, Trinity",FR-1,Calvin,4.18m,Jack Shaw Invitational,"Apr 7, 2023",0.1,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
20,"Post, Rachel",FR-1,Calvin,4.17m,Don Kleinow Memorial Invitational,"Apr 14, 2023",2.4,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
21,"Nichols, Michaela",SO-2,Olivet,4.16m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
21,"Fradette, Meghan",FR-1,Hope,4.16m,Indiana Tech Good Friday meet,"Apr 7, 2023",1.9,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
23,"Kramer, Meredith",FR-1,Hope,4.13m,Don McGarey Invitational,"Mar 24, 2023",NWI,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
24,"Peterson, Emily",FR-1,Adrian,4.11m,Don Kleinow Memorial Invitational,"Apr 14, 2023",1.3,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
25,"Wirtz, Morgan",FR-1,Albion,3.92m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Long Jump,Michigan Intercollegiate Outdoor Performance List,Women
1,"Puczkowski, Ronnie",JR-3,Albion,13.45m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
2,"Gordon Jr., Armund",JR-3,Albion,13.34m,UNCW Seahawk Invitational,"Mar 3, 2023",-0.8,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
3,"Spahr, Ethan",SO-2,Trine,12.83m,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.4,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
4,"Woolum, Nathaniel",SR-4,Hope,12.77m,Wheaton Invitational 2023,"Apr 14, 2023",-0.6,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
5,"Wehrly, Henry",SO-2,Albion,12.72m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
6,"Player, Jackson",SR-4,Hope,12.52m,Don McGarey Invitational,"Mar 24, 2023",0.1,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
7,"Eggen, Eirik",SR-4,Trine,12.41m,Emory Thrills in the Hills 2023,"Mar 24, 2023",+0.0,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
8,"Markarian, Edward",FR-1,Alma,12.39m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",+0.0,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
9,"Gonzales, Joseph",JR-3,Alma,12.11m,Don Kleinow Memorial Invitational,"Apr 14, 2023",+0.0,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
9,"Smith, Najee",SO-2,Albion,12.11m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
11,"Kyle, Aidan",SO-2,Hope,11.92m,Wheaton Invitational 2023,"Apr 14, 2023",0.4,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
12,"King, Chuckie",SO-2,Albion,11.86m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
13,"Reed Jr., Larry",JR-3,Albion,11.84m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",+0.0,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
14,"Butler, Jordon",SO-2,Olivet,11.55m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
15,"VanWoerkom, Ethan",SO-2,Calvin,11.50m,Jack Shaw Invitational,"Apr 7, 2023",-0.3,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
16,"Cogswell, Andrew",SO-2,Trine,11.48m,Indiana DIII Track and Field Meet,"Apr 15, 2023",2.7,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
17,"Downey, John",SR-4,Olivet,11.36m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
18,"Colbrunn, Nathan",JR-3,Hope,11.31m,Indiana Tech Good Friday meet,"Apr 7, 2023",1.6,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
19,"Goldman, Charles",FR-1,Olivet,11.04m,Margaret Simmons Invite 23,"Mar 24, 2023",0.3,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
20,"DeLibero, Lukas",SR-4,Hope,10.28m,Wheaton Invitational 2023,"Apr 14, 2023",1.0,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Men
1,"Smith, Peyton",SR-4,Albion,10.36m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",1.2,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
2,"Vanden Akker, Jessye",SO-2,Calvin,10.32m,Don Kleinow Memorial Invitational,"Apr 14, 2023",+0.0,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
3,"DeJonge, Katelyn",FR-1,Calvin,10.21m,Jack Shaw Invitational,"Apr 7, 2023",-1.6,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
4,"Johnson, Elliana",FR-1,Hope,10.10m,Wheaton Invitational 2023,"Apr 14, 2023",2.1,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
5,"Norkowski, Emily",SO-2,Olivet,10.03m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",-0.4,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
6,"Baker, Aerin",FR-1,Calvin,9.74m,Jack Shaw Invitational,"Apr 7, 2023",-2.5,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
7,"Novotny, Taylor",JR-3,Hope,9.46m,Wheaton Invitational 2023,"Apr 14, 2023",1.3,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
8,"Schram, Allison",SO-2,Hope,9.43m,Don McGarey Invitational,"Mar 24, 2023",+0.0,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
9,"Mathews, Amanda",SO-2,Adrian,9.32m,Jack Shaw Invitational,"Apr 7, 2023",-0.9,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
10,"Gowman, Kyria",SR-4,Hope,9.20m,Wheaton Invitational 2023,"Apr 14, 2023",2.1,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
11,"Perna, Lonna",FR-1,Hope,8.65m,Emory Spring Break Classic 2023,"Mar 17, 2023",+0.0,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
12,"Walicki, Lindsey",JR-3,Albion,8.45m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",-0.7,Triple Jump,Michigan Intercollegiate Outdoor Performance List,Women
1,"Hines, Eddie",JR-3,Albion,14.73m,Gibson Invitational & Multis,"Apr 13, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
2,"Lewis, Alex",JR-3,Trine,14.17m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
3,"Samra, Theo",SR-4,Trine,14.07m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
4,"Pearce, Byron",SR-4,Olivet,14.04m,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
5,"Hughes, Kimball",JR-3,Trine,13.97m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
6,"Darden, Mason",SR-4,Albion,13.95m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
7,"Dewan, Connor",SO-2,Albion,13.66m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
8,"Chew, Noah",FR-1,Trine,13.27m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
9,"Martinez Vasquez, Misael",SO-2,Calvin,13.19m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
10,"DeRocher, Austin",JR-3,Alma,13.13m,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
11,"Dowling, Travis",SR-4,Trine,12.79m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
12,"Ramirez, Devyn",SR-4,Alma,12.50m,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
13,"Kruse, Carter",FR-1,Hope,11.86m,Don McGarey Invitational,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
14,"Likens, Joel",JR-3,Adrian,11.79m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
15,"Reynolds, Robert",SR-4,Olivet,11.76m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
16,"Zableckis, Colton",FR-1,Trine,11.57m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
17,"Barkey, Jacob",SR-4,Trine,11.52m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
18,"Wenderski, John",FR-1,Hope,11.15m,Don McGarey Invitational,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
19,"Hogue, Kobe",SR-4,Olivet,11.11m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
20,"Kurtz, Darius",SR-4,Trine,11.07m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
21,"Dennison, Dillion",JR-3,Trine,11.03m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
22,"Jenkins, Dawson",SO-2,Adrian,10.87m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
23,"Beaudoin, Jason",SO-2,Alma,10.84m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
24,"Mroz, Brendyn",FR-1,Hope,10.55m,Don McGarey Invitational,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
25,"Dunn, Jarin",SO-2,Adrian,10.39m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Men
1,"Rohrer, Ryann",FR-1,Calvin,13.71m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
2,"Anthony, Tess",SO-2,Albion,12.84m,Gibson Invitational & Multis,"Apr 13, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
3,"Robrahn, Greta",SO-2,Hope,12.61m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
4,"Bekhet, Karen",SO-2,Calvin,11.94m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
5,"Summers, Madelyn",SR-4,Trine,11.83m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
6,"Bard, Chloe",SO-2,Trine,11.70m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
7,"Strotman, Elisabeth",JR-3,Hope,11.61m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
8,"Bice, Kamryn",FR-1,Hope,11.57m,Don McGarey Invitational,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
9,"Carey, Bryanna",JR-3,Adrian,11.07m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
10,"Beavers, Daniah",SO-2,Albion,10.99m,Gibson Invitational & Multis,"Apr 13, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
11,"Sanner, Abby",FR-1,Trine,10.94m,Spartan Invite,"Mar 31, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
12,"Alexander, Berniah",SO-2,Olivet,10.67m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
13,"Dodson, Zharia",SR-4,Trine,10.57m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
13,"Ramirez, Liathano",FR-1,Alma,10.57m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
15,"Roelofs, Karly",FR-1,Hope,10.39m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
16,"Swank, Kassandra",FR-1,Trine,10.35m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
17,"Vanhorn, Ti",SR-4,Adrian,9.89m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
18,"Booth, Ashley",JR-3,Albion,9.48m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
