Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
20,"Sensini, Clara",SR-4,Brockport St.,1:07.45,RIT Invitational,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
21,"Davis, Breannda",JR-3,Westminster (Pa.),1:07.48,Westminster Invitational 2023,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
22,"Mann, Payton",SO-2,York (Pa.),1:07.49,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
1,"Ruggles, Ezra",JR-3,SUNY Geneseo,8:58.86,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
2,"Sech, Elijah",SR-4,Carnegie Mellon,9:03.87,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
3,"Bierman, Jonthomas",JR-3,Oneonta,9:04.85,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
4,"Durdaller, David",JR-3,Carnegie Mellon,9:11.43,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
5,"Griffin, Noah",JR-3,Lebanon Valley,9:13.24,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
6,"Abell, Matthew",SO-2,St. Lawrence,9:17.07,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
7,"Christensen, Kevin",SR-4,TCNJ,9:17.40,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
8,"Brignall, Hunter",JR-3,Cortland St.,9:22.70,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
9,"Oiler, Connor",FR-1,Johns Hopkins,9:26.33,2023 Colonial Relays,"Mar 30, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
10,"Suflita, Paul",SR-4,Brockport St.,9:32.04,RIT Invitational,"Apr 8, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
11,"Brunacini, Nathaniel",SR-4,Rochester,9:32.86,RIT Invitational,"Apr 8, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
12,"Hughes, Max",SR-4,Rochester,9:33.22,RIT Invitational,"Apr 8, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
13,"Teeter, Charlie",SO-2,Johns Hopkins,9:35.65,2023 Colonial Relays,"Mar 30, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
14,"VanDemortel, Dillon",SR-4,Brockport St.,9:38.03,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
15,"McKeon, Shane",SR-4,Scranton,9:39.01,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
16,"McCann, Michael",FR-1,Marywood,9:40.76,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
17,"Kressly, Thomas",SO-2,Brockport St.,9:40.81,RIT Invitational,"Apr 8, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
18,"Smith, Jared",SO-2,Brockport St.,9:41.97,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
19,"Larson, Jonas",SO-2,Johns Hopkins,9:43.78,2023 Colonial Relays,"Mar 30, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
20,"Roselli, Anthony",SO-2,Alvernia,9:47.58,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
21,"Klein, Kody",SO-2,PSU-Behrend,9:49.83,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
22,"Mullen, Matthew",SO-2,Cortland St.,9:51.71,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
23,"Martin, Ryan",FR-1,Ursinus,9:51.95,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
24,"Melao, Ronnie",JR-3,Stevens,9:52.05,Vassar April Invitational 2023,"Apr 7, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
25,"Krenzer, Joseph",FR-1,RIT,9:54.23,RIT Invitational,"Apr 8, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Men
1,"Stephenson, Sara",JR-3,Johns Hopkins,10:37.99,2023 Colonial Relays,"Mar 30, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
2,"Hirschkind, Rachel",JR-3,SUNY Geneseo,10:39.39,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
3,"Coolican, Haylei",JR-3,St. Lawrence,11:02.82,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
4,"Grossman, Kaitlyn",SO-2,SUNY Geneseo,11:11.49,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
5,"Palumbo, Emma",SO-2,St. Lawrence,11:13.66,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
6,"Straub, Milana",SO-2,Marywood,11:20.45,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
7,"Cooney, Emily",SO-2,Widener,11:22.40,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
8,"Brennan, Ann",FR-1,SUNY Geneseo,11:31.44,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
9,"Marzec, Isabel",SO-2,SUNY Geneseo,11:32.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
10,"Castello, Rachel",SR-4,Cortland St.,11:33.98,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
11,"Poniktera, Amber",SO-2,Moravian,11:34.47,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
12,"Mowrey, Kate",JR,Lebanon Valley,11:36.12,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
13,"Lyle, Ella",SO-2,Grove City,11:38.18,Tomcat Invitational,"Apr 15, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
14,"Benninger, Katherine",JR-3,Rochester,11:42.04,RIT Invitational,"Apr 8, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
15,"Goodman, Rachael",SO-2,Moravian,11:42.76,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
16,"Dailey, Veronica",JR-3,Brockport St.,11:43.03,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
17,"Weaver, Emily",SR-4,Nazareth,11:49.97,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
18,"Eisman, Kyla",FR-1,Ithaca,11:50.78,Cortland Red Dragon Open,"Apr 8, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
19,"Brunell, Mirabel",FR-1,Springfield,11:52.69,Springfield College Classic,"Apr 8, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
20,"Hastings, Bridget",SO-2,St. Lawrence,11:56.70,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
21,"Brotherton, Cooper",FR-1,Johns Hopkins,11:57.61,2023 Towson Spring Open,"Mar 31, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
22,"Lin, Sab",SO-2,Rochester,12:00.52,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
23,"Estus, Haley",SO-2,DeSales,12:01.49,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
24,"Kramlik, Hannah",SR,Lebanon Valley,12:01.85,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
25,"Overstrum, Betsy",JR-3,Hamilton,12:02.04,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
26,"Wolcott, Alexa",FR-1,SUNY Delhi,12:02.43,Cortland Upstate Alternative,"Apr 15, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
27,"Carr, Savanna",SR-4,PSU-Behrend,12:02.63,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,3000 Steeplechase,AARTFC Outdoor Performance List,Women
1,"Love, Corcoran, Beasley, Agyemang",NA,Rowan,40.84,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
2,"Weber, Scott, Penta, Regan",NA,Springfield,41.41,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
3,"Morse, Jensen, Goring, Jones",NA,Cortland St.,41.53,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
4,"Boothby, Jensen, Rappazzo, Jacobs",NA,SUNY Geneseo,42.18,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
5,"Jain, Lundy, London, Eribo",NA,Rochester,42.46,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
6,"McKeever, Patton, Kamenski, Beard",NA,Westminster (Pa.),42.55,Grove City College Mini Invita,"Apr 5, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
7,"Stein, Jantzi, Wilson, Sardo",NA,RIT,42.56,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
8,"Okuseinde, Ellington, Asamoah, Mins",NA,Hood,42.60,40th Millersville Metrics,"Mar 31, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
9,"Eldridge, Summers, Raccioppi, Mack",NA,Stevenson,42.65,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
10,"Dyson, Blatt, Bulger, Davis",NA,Susquehanna,42.69,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
11,"Burleson, Holland, Belgrave, Schwab",NA,Elizabethtown,42.75,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
12,"Lodge, Gomez, Engler, Schmitt",NA,TCNJ,42.86,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
13,"Gentile, Fisher, Moore, Latham",NA,Stockton,42.90,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
14,"Cabanban, Glover, Brito, Martin",NA,NYU,42.93,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
15,"Winn, Sample, Marsowicz, Abdo",NA,Fredonia,42.96,RIT Invitational,"Apr 8, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
16,"Grauer, Williams, Weck, Buhr",NA,Lebanon Valley,42.98,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
17,"Wright, Hadasz, Tinney, Kain",NA,Utica,43.01,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
18,"Fenstermaker, Gray, Shea, Sabastro",NA,Moravian,43.04,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
19,"Garcia, Abarah, Jackson, Etienne",NA,New Jersey City,43.05,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
20,"Ibalio, Polk, Muslim Dost, McGrath",NA,Buffalo State,43.06,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
21,"Wilson, Dunlap, Eagan, Mitchell",NA,Grove City,43.08,Grove City College Mini Invita,"Apr 5, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
22,"Hitchcock, Castro, Nye, Neuwirth",NA,Muhlenberg,43.13,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
23,"Garin, Halkias, Wong, Kelly",NA,Carnegie Mellon,43.23,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
24,"Panzer, Frank, D'Adetta, Oczkowski",NA,Ithaca,43.24,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
25,"Florczak, Rudewicz-Nepokroeff, Rosa, Brumfield",NA,Alfred State,43.25,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
26,"Darden, Cappiello, Stempin, Knowles",NA,Widener,43.32,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
27,"Jerome, Darrigo, Sands, Weiss",NA,Oneonta,43.49,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Men
1,"Lorjuste, Broadway, Fadahunsi, Notarianni",NA,Rowan,47.42,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
2,"Isaac, Bansbach, Heffernan, O'Connell",NA,Rochester,47.55,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
3,"Kurbs, Shea, Lettsome, Franz",NA,St. John Fisher,48.01,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
4,"Alderfer, Rine, Krempa, Yoder",NA,Susquehanna,48.34,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
5,"MacLure, Bruncaj, Purritano, Riggins",NA,TCNJ,48.45,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
6,"Koutsourades, Huba, Jacques, Shepardson",NA,SUNY Geneseo,48.49,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
7,"Davis, Robinson, Giamoni, Byrne",NA,Moravian,48.63,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
8,"Brown, Fackrell, Doherty, Andersen",NA,Springfield,48.77,Springfield College Classic,"Apr 8, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
9,"Richards, Cole, Rodi, Whyte",NA,SUNY Delhi,48.90,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
10,"Massillon, Phillips, Hsu, Kadiri",NA,Johns Hopkins,48.94,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
11,"Reid, Conerly, Walsh, Akindele",NA,NYU,49.30,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
12,"Sobczyk, LaBelle, Ross, Pittman",NA,Cortland St.,49.38,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
13,"Conley, Rudolph, Davis, Fatigati",NA,Westminster (Pa.),49.44,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
14,"Bostic, Levine, Wise, Montgomery",NA,Brockport St.,49.66,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
15,"Eu, Novak, Perez-Fry, Francis",NA,Vassar,49.84,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
16,"Velasquez, Bruce, Pecora, Gonzalez",NA,Ithaca,49.97,Cortland Red Dragon Open,"Apr 8, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
17,"Burke, Ferullo, Gonzalez, Sharrow",NA,Scranton,50.16,Misericordia Twilight 2023,"Apr 4, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
18,"Colteryahn, Lagerquist, Weinert, Vezzosi",NA,Grove City,50.24,Grove City College Mini Invita,"Apr 5, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
19,"Conroy, Morrison, Apple, Washington",NA,Stockton,50.31,Osprey Open and Multi,"Apr 7, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
20,"Lambert, Guner, Brodie, Cater",NA,Rutgers-Newark,50.47,2023 TCNJ Invitational,"Apr 8, 2023",NaN,4 x 100 Relay,AARTFC Outdoor Performance List,Women
1,"Rappazzo, Goldszer, Jensen, Sheridan",NA,SUNY Geneseo,3:13.16,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
2,"Wilson, Senf, Goyette, Jantzi",NA,RIT,3:15.34,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
3,"Garske, Knapp, Gavalas, Goring",NA,Cortland St.,3:15.58,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
4,"Devito, Rivera Sharp, Serrano, Kolodziej",NA,Rowan,3:19.58,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
5,"Abdo, Walters, Marsowicz, Onuoha",NA,Fredonia,3:19.85,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
6,"Rychkov, Engler, Scott, Lodge",NA,TCNJ,3:20.09,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
7,"Williams, Davies, Ivanov, McGovern",NA,Carnegie Mellon,3:20.91,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
8,"Kamenski, Beard, Dailey, Patton",NA,Westminster (Pa.),3:21.77,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
9,"Cooper, Messenger, O'Dunlami, Coleman",NA,Delaware Valley,3:22.22,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
10,"Davis, Dyson, Miller, Zimmerman",NA,Susquehanna,3:22.82,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
11,"Ney, Tobin, Mathis, Cox",NA,Ursinus,3:23.13,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Men
1,"O'Connell, Isaac, Bell, Bansbach",NA,Rochester,3:53.88,Duke Invitational,"Apr 6, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
2,"Sensini, Wise, Metz, Levine",NA,Brockport St.,3:56.71,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
3,"Riggins, Bruncaj, Uhl, Gasnick",NA,TCNJ,3:57.05,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
4,"Eckl, Shepardson, Fears, Klimow",NA,SUNY Geneseo,4:03.55,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
5,"Zaeske, Arcese, Tang, Daterao",NA,Johns Hopkins,4:04.30,2023 Towson Spring Open,"Mar 31, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
6,"Conroy, Maldonado, Petrolia, Kass",NA,Stockton,4:05.43,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
7,"Kneppel, Exilus, Ewing, Dwah",NA,Ramapo,4:05.68,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
8,"Rhee, Lannen, Yuan, Tummalapalli",NA,Carnegie Mellon,4:05.81,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
9,"Peralta, Becker, Trackey, Liriano",NA,Cortland St.,4:06.91,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
10,"DeMonte, Byrd, MacArthur, Rose",NA,Ithaca,4:07.02,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
11,"Murphy, Byrne, Ramey, Robinson",NA,Moravian,4:08.39,Lehigh Games 2023,"Apr 7, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
12,"Dening, Burlette, Reed, Zacharewicz",NA,Utica,4:08.58,Jerry Gravel Classic,"Apr 15, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
13,"Fatigati, Goodrich, Painter, Davis",NA,Westminster (Pa.),4:08.65,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
14,"Meyer, Canciani, Ryazanova, Mathews",NA,Stevens,4:10.00,Vassar April Invitational 2023,"Apr 7, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
15,"Colteryahn, Biddle, Vannoy, Lagerquist",NA,Grove City,4:11.73,Grove City College Mini Invita,"Apr 5, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
16,"Badillo, Allen, Hackenberg, Gallagher",NA,Misericordia,4:12.26,Misericordia Twilight 2023,"Apr 4, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
17,"Ritchie, Raccaro, Donohue, Donohue",NA,Springfield,4:12.47,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
18,"Sasse, Pagano, Clarke, Collura",NA,Rowan,4:12.61,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
19,"Carroll, Sample, Chambers, Conhoff",NA,Ursinus,4:13.07,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
20,"Adames, Boyd, Young, Ortiz",NA,New Jersey City,4:15.55,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 400 Relay,AARTFC Outdoor Performance List,Women
1,"McKell, Rothstein, Ferrizzi, Di Cesare",NA,Lebanon Valley,7:46.57,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
2,"Santiago, Bayewu, Tomasi, Szabo",NA,Cortland St.,7:54.04,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
3,"Kimotho, Grenda, Henning, Beck",NA,Susquehanna,7:55.65,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
4,"Reice, Myers, Wolf, Baxter",NA,Elizabethtown,8:01.29,York College Twilight Meet,"Apr 5, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
5,"Gower Hall, Kettula, Wingard, Meads",NA,York (Pa.),8:08.57,York College Twilight Meet,"Apr 5, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
6,"Cordiano, Stec, deBeaumont, Wells",NA,Stockton,8:12.73,Osprey Open and Multi,"Apr 7, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
7,"Jackson, Raynor, Rankin, Bujdos",NA,St. Vincent (Pa.),8:21.49,Grove City College Mini Invita,"Apr 5, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
8,"Bertollo, Syed, Losche, Mohr",NA,Ramapo,8:24.80,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
9,"Kpodo, Palau, Saha, Tlatelpa",NA,New Jersey City,8:30.73,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
10,"Klein, Seevers, Reinsel, Temel",NA,PSU-Behrend,8:31.84,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
11,"Mecca, Flint, Sokolovsky, Sesmas",NA,Alfred,8:33.23,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
12,"Cook, Greve, Solly, Menta",NA,DeSales,8:43.57,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
13,"Brown, Jeralds, Leotta, Lohmann",NA,Utica,8:49.42,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
14,"Wade, Norris, Obi, Henson",NA,St. Mary's (Md.),8:53.24,Virginia Beach Spring Break Invitational,"Mar 17, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
15,"Bierman, Murillo, Davis, Deneau",NA,Oneonta,8:54.00,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
16,"Hawke, Young, Coul, Hamon",NA,Grove City,8:57.47,Grove City College Mini Invita,"Apr 5, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
17,"Catano, Moeller, Vierling, Engelhardt",NA,Farmingdale St.,9:05.23,Osprey Open and Multi,"Apr 7, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Men
1,"Kapcsos, Bunke, Bartholomew, Garges",NA,Lebanon Valley,9:36.79,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 800 Relay,AARTFC Outdoor Performance List,Women
